Isp 90,Inject Height 90 d,Sep. Mass 90 d,Trans. Eff. 90 d
2860,12619.107319899122,1867.2395063340664,181.6235840427404
2880,12649.574764272234,1864.9240023672455,181.45660948784192
2900,12680.13405410089,1862.6102770544833,181.28889754245057
2920,12710.78506911731,1860.2983006183624,181.12046333090456
2940,12741.033511534324,1858.025111038369,180.95456426780842
2960,12770.815361721656,1855.795049540908,180.791607454521
2980,12800.683381741688,1853.5664636342294,180.62796890975088
3000,12830.637473197163,1851.3393223501223,180.4636615324395
3020,12860.677546564375,1849.1135930808432,180.29869765476718
3040,12890.803520936974,1846.8892416210344,180.1330890588236
3060,12911.226332993047,1845.3856786174472,180.03016908721355
3080,12931.170029695786,1843.9207486187713,179.9300363920207
3100,12951.156777979126,1842.4559558627961,179.82931748172524
3120,12971.186423057907,1840.9913021672423,179.7280236596789
3140,12991.258815766614,1839.5267886416623,179.6261658869066
3160,13012.708763240416,1837.9653455445773,179.51517204045265
3180,13035.999543945294,1836.2740441946783,179.39211539934587
3200,13059.343820757935,1834.5831416776184,179.268513342469
3220,13082.741486108749,1832.8926274007752,179.1443753511832
3240,13106.192437706486,1831.2024900114993,179.01971058140688
3260,13129.696578388612,1829.512717417121,178.8945278729132
3280,13152.882511376747,1827.849892993024,178.77119971144728
3300,13176.08968325303,1826.1895487179177,178.64756487873544
3320,13199.348267627407,1824.5294990404034,178.52343841908734
3340,13222.658183012933,1822.86973051491,178.39882805554365
3360,13246.019352327145,1821.2102290652654,178.27374124062848
3380,13269.507926562774,1819.5455842767906,178.14770359534214
3400,13293.253163627442,1817.8666850549416,178.01990844642683
3420,13317.050503728755,1816.188024488891,177.8916564000049
3440,13340.899888756676,1814.5095851170317,177.76295384864258
3460,13364.801264484719,1812.8313489127058,177.63380694722065
3480,13388.75458046985,1811.1532972986506,177.50422161935703
3500,13412.566101703987,1809.4889342392262,177.37541617326477
3520,13436.381045891863,1807.8280305553944,177.24648266069295
3540,13460.246895249351,1806.1672414790974,177.1171284265541
3560,13484.16361126217,1804.5065472794402,176.98735858125397
3580,13508.131158718148,1802.8459277504962,176.8571780349045
Isp 180,Inject Height 180 d,Sep. Mass 180 d,Trans. Eff. 180 d
260,400,5660.826866482227,108.69899390972293
280,400,5660.826866482227,121.53506837931276
300,400,5660.826866482227,134.5275662193951
320,400,5660.826866482227,148.40988190701694
340,400,5660.826866482227,161.7491799340425
360,400,5660.826866482227,174.2492278182768
380,400,5660.826866482227,187.19279680170183
400,400,5660.826866482227,200.60391844833768
420,400,5660.826866482227,211.9618717872012
440,400,5660.826866482227,223.3558946271474
460,400,5660.826866482227,234.8841757254827
480,400,5660.826866482227,246.54910213735297
500,400,5660.826866482227,256.92331965135236
520,400,5660.826866482227,267.0954145579867
540,400,5660.826866482227,277.2595304107393
560,400,5660.826866482227,287.4156765941578
580,400,5660.826866482227,296.59555028646696
600,400,5660.826866482227,305.06273965550025
620,400,5660.826866482227,313.4333306813889
640,459.7222737310335,5613.662638058931,319.0285891620356
660,574.2201166262316,5524.542211988887,321.94910899183617
680,664.8029438780077,5455.23539776385,324.9519755078507
