Isp 90,Inject Height 90 d,Sep. Mass 90 d,Trans. Eff. 90 d
1100,400,5660.826866482227,403.00338773067006
1120,400,5660.826866482227,407.1405942352782
1140,400,5660.826866482227,411.17194674553554
1160,400.29546261798623,5660.592378361806,415.1119047184507
1180,481.1280688852903,5596.871656004473,414.22330319374163
1200,565.1569064625164,5531.534711126973,413.0693016952705
1220,651.0561018175367,5465.685739767781,411.70741717763735
1240,740.0663148491567,5398.44642688097,410.0967938209122
1260,825.0856186590399,5335.157063088262,408.5246949580724
1280,889.5742345832696,5287.754442394717,407.6612998979108
1300,956.0620883422989,5239.422492067734,406.62781590578555
1320,1027.2787168966643,5188.256351211002,405.31860919466806
1340,1102.6217548543773,5134.79886168173,403.76100433873177
1360,1177.6691537349543,5082.2329849875905,402.1383196666685
1380,1251.5688275229177,5031.129766528124,400.49101409712193
1400,1327.5784672752425,4979.242961442482,398.6920196961498
1420,1404.1274600255292,4927.673683219801,396.8101094824926
1440,1480.9919138053247,4876.577550354781,394.8592953770738
1460,1558.8187054156324,4825.534839585687,392.8178966460829
1480,1630.8650402897174,4778.898888127768,390.9651362645918
1500,1704.7085346972344,4731.707952945878,388.99605216925175
1520,1780.3764612325986,4683.983802025349,386.9135781753686
1540,1847.7460155779627,4642.027341746216,385.1321897413153
1560,1915.5912243490711,4600.27821051628,383.29807741911804
1580,1984.937932095796,4558.122667491662,381.3728254291871
1600,2055.154271028272,4515.966710664779,379.3851509570716
1620,2126.1883721319555,4473.855601689643,377.34016662274126
1640,2198.7391043193875,4431.396401977242,375.2129048816811
1660,2272.4245421879914,4388.837573332318,373.02183069943294
1680,2344.467891544642,4347.771738682768,370.8798873677578
1700,2417.974957387645,4306.421031741721,368.6660976447384
1720,2490.8055717270254,4265.992802249121,366.4673325795276
1740,2552.7393359423186,4232.03379842886,364.6833146212677
1760,2615.7620220840436,4197.870787955013,362.8447203120809
1780,2679.790567120064,4163.565032120404,360.95690739202036
1800,2744.7802744128676,4129.155494311467,359.0236876003847
1820,2810.886496857971,4094.575960438745,357.0411883238674
1840,2876.4226745435026,4060.7100391198937,355.075523346166
1860,2942.721397550262,4026.8670523780406,353.07738220846005
1880,3009.0255893116027,3993.436815482221,351.07691651238844
1900,3073.616882529668,3961.2660891025944,349.1392208137367
1920,3139.2282654755763,3928.983563893127,347.16316789896763
1940,3208.061326564266,3895.5410942046487,345.0698905156114
1960,3278.8184209544834,3861.6131998163423,342.9103258724161
1980,3350.7121298659586,3827.602151021261,340.7155912933325
2000,3414.7885062579917,3797.677712878714,338.80785660090754
2020,3469.1624840681907,3772.5689021862026,337.2486902089424
2040,3524.142197173913,3747.443695292189,335.6678714681035
2060,3579.4650466164076,3722.4267834950188,334.0756694636417
2080,3635.490977739073,3697.3607412276897,332.4603811400188
2100,3691.3145502514653,3672.6520472421385,330.8544550748077
2120,3743.6786437223145,3649.7147032250455,329.3703763589157
2140,3796.660420745715,3626.7414541157377,327.8669139349276
2160,3850.2639780610807,3603.736896414932,326.3448335621176
2180,3904.4935955365236,3580.7055931100517,324.804890266972
2200,3958.3364750894943,3558.077317220921,323.2818845257681
2220,4012.6222280212005,3535.5018060060875,321.7483849070929
2240,4067.5247240402678,3512.911761570007,320.1993804845739
2260,4123.04854214954,3490.311449478364,318.63556517181496
2280,4179.696974338487,3467.505506775656,317.04143258379656
2300,4237.137047702907,3444.638609925786,315.42893982295186
2320,4295.225909384117,3421.7750335457645,313.80361814095784
2340,4351.723353890644,3399.787939096756,312.23725879221524
2360,4407.721471410545,3378.236373909883,310.69459128702493
2380,4464.035119179671,3356.8034000535795,309.15011772626616
2400,4519.7517656169,3335.8324372378534,307.632535589465
2420,4576.051677384226,3314.877051808153,306.1054749682569
2440,4632.579960194806,3294.0723108986554,304.58040517093235
2460,4679.271928431837,3277.0642919008183,303.3608594286882
2480,4726.381105643233,3260.064871540551,302.1335803440905
2500,4773.9097135040865,3243.0763020704885,300.8989556116094
2520,4831.015271509228,3222.878265884627,299.38757697343647
2540,4891.133428990626,3201.8644839563485,297.79865804592373
2560,4951.876393581755,3180.8900132963568,296.20385765814916
2580,5005.370198943376,3162.6311352701896,294.829019530135
2600,5045.346682629341,3149.114897220939,293.8469990554177
2620,5085.621744877066,3135.6083079185337,292.8597800950961
2640,5126.196428586891,3122.1127389873477,291.8676152811988
2660,5167.8454561878625,3108.3754372241738,290.8491724348053
2680,5212.0859047197955,3093.9107622138076,289.76314703432774
2700,5256.669061138686,3079.4658062168332,288.67300753807604
2720,5301.5966222797,3065.0420716120043,287.57901546575806
2740,5348.053606603269,3050.2664537405876,286.4493888417678
2760,5403.899224994184,3032.6904533590478,285.07429389506865
2780,5460.246755855913,3015.1600836026805,283.6968778597622
2800,5504.998262919104,3001.3817723772336,282.635991173006
2820,5547.3716964882515,2988.4524930888397,281.643324936794
2840,5590.044479622344,2975.5458919481803,280.6480490611343
2860,5633.046454826977,2962.654614435643,279.64963103515555
2880,5676.5272687037395,2949.73617442538,278.6444928889989
2900,5721.351474342759,2936.5401759670626,277.6110212724044
2920,5767.519821915785,2923.0764837506995,276.5500544903456
2940,5814.023835634098,2909.6451694491366,275.48764973008684
2960,5860.865432486167,2896.247431837739,274.424008710863
2980,5910.812859824011,2882.1050535524405,273.2914246220381
3000,5963.7077288936725,2867.288375752806,272.0958461646212
3020,6010.090139592932,2854.430383761985,271.06714973215287
3040,6038.216461185024,2846.694009370229,270.48274449379755
3060,6066.478694533194,2838.966140514612,269.89653557906735
3080,6094.8769488862745,2831.247173882441,269.3086087040355
3100,6123.411348239932,2823.537499865737,268.71904793026533
3120,6162.669275464768,2813.005854074785,267.8791604668398
3140,6202.364037167366,2802.445234261414,267.0338192204828
3160,6242.296932272471,2791.910112859529,266.1878671820635
3180,6282.468990398525,2781.401155803551,265.34142423372623
3200,6322.808453523465,2770.937825768131,264.49626793657666
3220,6363.310972998088,2760.521678235838,263.65259976873716
3240,6404.054259716386,2750.1333882713866,262.8087735587691
3260,6438.899614177664,2741.319808716551,262.1017916855352
3280,6473.474054254935,2732.638932447113,261.404329825345
3300,6511.4143713998565,2723.1860318720023,260.63620939564345
3320,6552.908567775286,2712.9345922249877,259.7949144931305
3340,6594.647236505471,2702.7136630898835,258.9539645609954
3360,6635.945476410236,2692.6896164537147,258.1282117984577
3380,6671.78260733613,2684.0623329793007,257.4245961339338
3400,6707.803773508918,2675.4569566922282,256.72095784398925
3420,6743.383219284373,2667.021822698993,256.0305694482669
3440,6773.859443946803,2659.8473599564113,255.45086196186838
3460,6804.471163764832,2652.687899418786,254.8708419221746
3480,6835.218700244193,2645.5437097119816,254.29056501152522
3500,6867.24510090271,2638.1521937517236,253.6865590663349
3520,6905.4302853833815,2629.4052638469057,252.95953885357076
3540,6943.902226421302,2620.664732062067,252.23132197011546
3560,6983.239270575379,2611.8018999309647,251.49039276448227
3580,7022.784613545658,2602.9672206452656,250.75026467466452
