Isp Ariane62,Inject Height Ariane62,Sep. Mass Ariane62,Trans. Eff. Ariane62
1260,9146.500698272654,10577.100997329588,982.555178282009
1280,9223.263675336057,10527.121601101904,979.9291417399663
1300,9303.659428715944,10475.359924916813,977.0638738973099
1320,9384.211515657826,10424.089543044225,974.203971287325
1340,9464.763602599707,10373.405371812525,971.3512676592202
1360,9542.425466613384,10325.088921961664,968.6273804583154
1380,9618.968675472086,10277.990455699328,965.9219950737757
1400,9695.511884330788,10231.404877629873,963.2062856163814
1420,9768.27095092608,10187.593051170741,960.68095191835
1440,9833.067950568027,10148.958019117186,958.5755293301105
1460,9897.864950209974,10110.679984699296,956.4452478392363
1480,9962.661949851921,10072.755787770064,954.235864551317
1500,10026.524039988613,10035.721926482276,952.0677750848774
1520,10090.097667372027,9999.190717185025,949.9060268744214
1540,10153.67129475544,9962.99117563064,947.6587449234694
1560,10216.802654429173,9927.368792848678,945.4225101913435
1580,10278.234916578282,9893.013641951455,943.2724712769416
1600,10339.66717872739,9858.96014762598,941.1135302332027
1620,10401.099440876498,9825.205709212036,938.946570669606
1640,10459.153166491038,9793.580137136663,936.952665391633
1660,10515.382511416823,9763.198777263153,935.0461917051609
1680,10571.611856342608,9733.061789174102,933.1155707236172
1700,10627.698267133597,9703.242901910722,931.1890287945052
1720,10682.396678998059,9674.392416122739,929.3173824324736
1740,10737.09509086252,9645.767701217024,927.3732955161051
1760,10791.79350272698,9617.366980313938,925.4290770926975
1780,10844.844988637584,9590.03368892927,923.5661795683052
1800,10896.480629323001,9563.629093405207,921.7718752016117
1820,10948.11627000842,9537.419536358917,919.9770183403707
1840,10999.751910693838,9511.40354926535,918.1736319849671
1860,11046.569011508318,9487.981417409968,916.6012565012437
1880,11093.301706750377,9464.757930684607,915.0258902349073
1900,11140.034401992436,9441.689644901144,913.436250264693
1920,11186.767097234493,9418.775489203374,911.845959534112
1940,11233.499792476552,9396.014397017429,910.2650425492053
1960,11280.23248771861,9373.405306051785,908.6875300649003
1980,11326.965182960668,9350.947158297244,907.1101546730199
2000,11373.697878202727,9328.638900026943,905.4965627427981
2020,11420.430573444784,9306.479481796356,903.8419943415644
2040,11467.163268686843,9284.467858443291,902.1898638522213
2060,11514.191438176467,9262.465209940654,900.5260125402812
2080,11561.84367125436,9240.321091047683,898.8375341530315
2100,11609.495904332254,9218.327379229293,897.1497581849715
2120,11657.148137410146,9196.482984729042,895.4513385076185
2140,11704.80037048804,9174.786822419961,893.757751865202
2160,11752.452603565933,9153.23781180453,892.0691666120626
2180,11800.104836643824,9131.8348770147,890.3857418114077
2200,11847.691701843514,9110.606008958619,888.7070820802046
2220,11895.037434393063,9089.627169404208,887.0437384280295
2240,11942.38316694261,9068.789381952505,885.3858943328713
2260,11989.72889949216,9048.091609475028,883.7336750654389
